0.71564,0.2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.65,0.925
0.76825,0.2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.825,0.875
0.73934,0.2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.525,0.525
0.76303,0.2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0.65,0.8
0.66825,0.2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.775,0.825
0.67299,0.2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.825,0.875
0.76303,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.825,0.875
0.56398,0.2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.65,0.925
0.59716,0.2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0.475,0.8
0.80095,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.825,0.875
0.78199,0.2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.775,0.8
0.78199,0.2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.825,0.875
0.59716,0.2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0.8,0.675
0.16114,0.8,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.825,0.875
0.64929,0.2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.775,0.8
0.66351,0.2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.775,0.8
0.80095,0.2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.825,0.875
0.64455,0.4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.875,0.825
0.62322,0.4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.85,0.775
0.73934,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.525,0.675
0.73934,0.2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0.55,0.85
0.54976,0.2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0.75,0.7
0.76303,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.775,0.825
0.76303,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.775,0.8
0.65877,0.2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.525,0.675
0.78673,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.85,0.775
0.76303,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.775,0.8
0.77725,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.675,0.925
0.71564,0.2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0.525,0.525
0.67299,0.2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.775,0.8
0.62322,0.2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0.775,0.8
0.53081,0.2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0.7,0.85
0.55924,0.2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.475,0.8
0.73934,0.2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.675,0.925
0.55924,0.4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0.675,0.925
0.55829,0.4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.775,0.8
0.33649,0.6,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0.65,0.8
0.81043,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.525,0.525
0.38389,0.6,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.55,0.85
0.54976,0.4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.775,0.675
0.74882,0.2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.55,0.85
0.76303,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.825,0.875
0.52607,0.4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.875,0.85
0.56256,0.6,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.7,0.85
0.73934,0.2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0.475,0.8
0.81043,0.2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.75,0.7
0.76303,0.2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0.025,0.025
0.71564,0.2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.85,0.775
0.75213,0.2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.775,0.8
0.63033,0.4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.825,0.875
0.21801,0.6,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.65,0.8
0.47867,0.2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.85,0.775
0.2891,0.8,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0.65,0.925
0.62085,0.2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0.7,0.85
0.76303,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.55,0.85
0.84834,0.2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.2,0.2
0.7109,0.2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.85,0.775
0.78673,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0.65,0.925
0.66825,0.2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.875,0.85
0.62796,0.2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.825,0.875
0.19289,0.8,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0.7,0.85
0.78199,0.2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.775,0.8
0.77488,0.2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.75,0.7
0.73934,0.2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.85,0.775
0.80569,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0.525,0.525
0.76303,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.65,0.8
0.72749,0.2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.7,0.85
0.85782,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.775,0.8
0.73934,0.2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.65,0.925
0.85782,0.2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0.75,0.7
0.73934,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.7,0.85
0.53555,0.4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.6,0.8
0.7346,0.4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.775,0.8
0.72512,0.2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.825,0.875
0.52133,0.4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.025,0.025
0.78673,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.775,0.825
0.78199,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.55,0.85
0.73934,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.65,0.925
0.76303,0.2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.525,0.675
0.43602,0.4,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0.025,0.025
0.81043,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.775,0.8
0.76303,0.2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.675,0.925
0.78673,0.4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.475,0.8
0.71564,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.6,0.8
0.73934,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.825,0.875
0.78199,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.65,0.925
0.73934,0.2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.85,0.775
0.79147,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.775,0.8
0.76303,0.2,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.775,0.825
0.85782,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.45,0.775
0.71564,0.2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.525,0.525
0.73934,0.2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0.775,0.825
0.72512,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.825,0.875
0.7346,0.2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.775,0.8
0.76303,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.475,0.8
0.73934,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.6,0.8
0.6654,0.2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.675,0.925
0.76303,0.2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.825,0.875
0.71564,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.525,0.675
0.76303,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.825,0.875
0.69194,0.2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.7,0.85
0.77725,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.775,0.8
0.59716,0.4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.65,0.8
0.8436,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.55,0.85
0.72749,0.2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.775,0.825
0.83412,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
0.70142,0.2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0.65,0.8
0.5782,0.2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.75,0.7
0.71564,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.65,0.65
0.71564,0.2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.775,0.675
0.76303,0.2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0.775,0.675
0.72275,0.2,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0.65,0.925
0.76303,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.775,0.825
0.76303,0.2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.525,0.675
0.69194,0.2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.55,0.85
0.64455,0.2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.875,0.85
0.78673,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.45,0.775
0.78673,0.2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0.7,0.85
0.71564,0.2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0.525,0.675
0.81043,0.2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0.55,0.6
0.71564,0.2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0.6,0.8
0.73934,0.2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.775,0.8
0.69194,0.2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.675,0.925
0.70142,0.2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0.6,0.8
